leaf_uid,registration_method,leaf_style,fixed_image,moving_image,MSE,NCC,MI,SSIM,IoU,Hausdorff
ESWW0070023_1,LoFTR + TPS Individual,Leaf ROI,0,11,0.037006523460149765,0.04590018838644028,1.0082935094833374,0.6493217349052429,0.9509740471839905,12.041594505310059
ESWW0070023_1,LoFTR + TPS Individual,Leaf ROI,0,12,0.02901054173707962,0.06048892065882683,1.0018630027770996,0.6647119522094727,0.938530683517456,70.99858093261719
ESWW0070023_1,LoFTR + TPS Individual,Leaf ROI,0,13,0.06249985843896866,0.009954217821359634,1.0033807754516602,0.6245405673980713,0.9661674499511719,11.0
ESWW0070023_1,LoFTR + TPS Individual,Leaf ROI,0,14,0.07796915620565414,0.02347971312701702,1.0050941705703735,0.6316784620285034,0.9615145921707153,11.683547019958496
ESWW0070023_1,LoFTR + TPS Individual,Leaf ROI,0,15,0.01523087453097105,0.04878588393330574,1.0051922798156738,0.668074369430542,0.960340142250061,9.0
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,1,0.007121570408344269,0.06238941103219986,1.0152231454849243,0.687426745891571,0.9156998991966248,126.0
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,2,0.00634407065808773,0.04623629152774811,1.0120763778686523,0.6841981410980225,0.9492005109786987,17.029386520385742
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,3,0.021320056170225143,0.09895940870046616,1.015061616897583,0.6868069171905518,0.9642257690429688,15.0
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,4,0.03258734568953514,0.08121357858181,1.002155065536499,0.6695274114608765,0.9593248963356018,9.219544410705566
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,5,0.02337266132235527,0.08760691434144974,1.0110234022140503,0.67850661277771,0.951446533203125,14.37842082977295
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,6,0.03295516222715378,0.09323058277368546,1.0041766166687012,0.6699554920196533,0.9549755454063416,12.0
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,7,0.014129401184618473,0.06004424765706062,1.0020805597305298,0.6675916314125061,0.9534929394721985,11.34640121459961
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,8,0.024376560002565384,0.059212662279605865,1.0020804405212402,0.6646347641944885,0.9538291096687317,12.0
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,9,0.021051591262221336,0.05097527429461479,1.0034065246582031,0.6685510277748108,0.9514945149421692,12.0
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,10,0.010618926025927067,0.09730170667171478,1.002649188041687,0.707366406917572,0.9702630639076233,7.0
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,11,0.037006523460149765,0.04590018838644028,1.0082935094833374,0.6493217349052429,0.9509740471839905,12.041594505310059
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,12,0.02981630340218544,0.02990434318780899,1.0016957521438599,0.637742817401886,0.9109057188034058,65.42577362060547
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,13,0.0731906145811081,0.007604475598782301,1.0033316612243652,0.6091671586036682,0.9471268057823181,13.0
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,14,0.07878371328115463,-0.0049681770615279675,1.0050039291381836,0.6144418716430664,0.9358727335929871,14.03566837310791
ESWW0070023_1,LoFTR + TPS Semi-Sequential,Leaf ROI,0,15,0.015337623655796051,0.02800680883228779,1.0043960809707642,0.6602545380592346,0.9475628137588501,12.0
ESWW0070023_10,Piecewise Affine,Leaf ROI,0,1,0.008277579210698605,0.22884507477283478,1.0644657611846924,0.4664672613143921,0.9420781135559082,72.0
ESWW0070023_10,Piecewise Affine,Leaf ROI,0,2,0.009581509046256542,0.34383487701416016,1.0585187673568726,0.4896942377090454,0.942035436630249,72.0
ESWW0070023_10,Piecewise Affine,Leaf ROI,0,3,0.026432232931256294,0.29707953333854675,1.0192791223526,0.3938121497631073,0.8948203325271606,328.4964294433594
ESWW0070023_10,Piecewise Affine,Leaf ROI,0,4,0.012062251567840576,0.15950188040733337,1.013637661933899,0.3854341506958008,0.9417605400085449,72.0
ESWW0070023_10,Piecewise Affine,Leaf ROI,0,5,0.020329676568508148,0.20897385478019714,1.0191642045974731,0.3879730701446533,0.9420728087425232,72.0
ESWW0070023_10,Piecewise Affine,Leaf ROI,0,6,0.012777603231370449,0.22837573289871216,1.0137351751327515,0.4374343454837799,0.9420454502105713,72.0
ESWW0070023_10,LoFTR + TPS Individual,Leaf ROI,0,1,0.008420003578066826,0.018021758645772934,1.0490022897720337,0.6466818451881409,0.9608004689216614,12.0
ESWW0070023_10,LoFTR + TPS Individual,Leaf ROI,0,2,0.010129155591130257,0.016770178452134132,1.0348573923110962,0.6341105103492737,0.9723770618438721,7.0
ESWW0070023_10,LoFTR + TPS Individual,Leaf ROI,0,3,0.02868942730128765,-0.06036311388015747,1.0020768642425537,0.5770226716995239,0.9427651762962341,18.66461181640625
ESWW0070023_10,LoFTR + TPS Individual,Leaf ROI,0,4,0.011028045788407326,0.14101660251617432,1.0049034357070923,0.6659000515937805,0.971175491809845,9.0
ESWW0070023_10,LoFTR + TPS Individual,Leaf ROI,0,5,0.020264718681573868,0.07167349010705948,1.0062364339828491,0.6234434247016907,0.93951016664505,19.0
ESWW0070023_10,LoFTR + TPS Individual,Leaf ROI,0,6,0.01223777700215578,0.027950625866651535,1.003659725189209,0.6423752903938293,0.953678548336029,14.0
ESWW0070023_10,LoFTR + TPS Semi-Sequential,Leaf ROI,0,1,0.008420003578066826,0.018021758645772934,1.0490022897720337,0.6466818451881409,0.9608004689216614,12.0
ESWW0070023_10,LoFTR + TPS Semi-Sequential,Leaf ROI,0,2,0.010129155591130257,0.016770178452134132,1.0348573923110962,0.6341105103492737,0.9723770618438721,7.0
ESWW0070023_10,LoFTR + TPS Semi-Sequential,Leaf ROI,0,3,0.02868942730128765,-0.06036311388015747,1.0020768642425537,0.5770226716995239,0.9427651762962341,18.66461181640625
ESWW0070023_10,LoFTR + TPS Semi-Sequential,Leaf ROI,0,4,0.011028045788407326,0.14101660251617432,1.0049034357070923,0.6659000515937805,0.971175491809845,9.0
ESWW0070023_10,LoFTR + TPS Semi-Sequential,Leaf ROI,0,5,0.020264718681573868,0.07167349010705948,1.0062364339828491,0.6234434247016907,0.93951016664505,19.0
ESWW0070023_10,LoFTR + TPS Semi-Sequential,Leaf ROI,0,6,0.01223777700215578,0.027950625866651535,1.003659725189209,0.6423752903938293,0.953678548336029,14.0
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,1,0.006108474917709827,0.04707323759794235,1.0317302942276,0.5676777958869934,0.9247928261756897,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,2,0.017494620755314827,-0.012872746214270592,1.0202358961105347,0.3552358150482178,0.9251869320869446,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,3,0.01135096326470375,0.06253507733345032,1.0129847526550293,0.5801849961280823,0.9246800541877747,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,4,0.02026154287159443,0.0024931239895522594,1.0229629278182983,0.3686770796775818,0.9251882433891296,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,5,0.012062537483870983,0.02723843790590763,1.0079798698425293,0.4795643389225006,0.9250377416610718,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,6,0.012920171022415161,0.05210311710834503,1.00932776927948,0.57191401720047,0.9251882433891296,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,7,0.016623811796307564,0.05184534192085266,1.0083062648773193,0.3456129729747772,0.8970074653625488,216.50442504882812
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,8,0.03062417544424534,0.018331198021769524,1.0072004795074463,0.4973739981651306,0.9251732230186462,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,9,0.009816252626478672,0.004096247721463442,1.009389877319336,0.423824667930603,0.894951343536377,216.50442504882812
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,10,0.017031658440828323,0.02144371159374714,1.0069828033447266,0.42841923236846924,0.8658400177955627,444.8375244140625
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,11,0.01648486964404583,0.020952468737959862,1.0061744451522827,0.5302193760871887,0.9231560826301575,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,12,0.059640929102897644,-0.007559580262750387,1.0045121908187866,0.30092599987983704,0.9251716732978821,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,13,0.047243066132068634,-0.006778885144740343,1.0134902000427246,0.3649587035179138,0.9251882433891296,81.56272888183594
ESWW0070023_2,Piecewise Affine,Leaf ROI,0,14,0.031057311221957207,0.00607487466186285,1.0136557817459106,0.3540167212486267,0.9251629710197449,81.56272888183594
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,1,0.006930160336196423,0.041028764098882675,1.0091242790222168,0.7390526533126831,0.9555392265319824,12.369317054748535
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,2,0.016395995393395424,0.016743948683142662,1.0101218223571777,0.6082615852355957,0.8139789700508118,234.13671875
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,3,0.011570916511118412,0.18295572698116302,1.0043593645095825,0.7745212316513062,0.9668747782707214,7.0
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,4,0.018779225647449493,0.1127699688076973,1.0142287015914917,0.7172672152519226,0.9615363478660583,11.704699516296387
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,5,0.011446625925600529,0.15615510940551758,1.0027655363082886,0.7499355673789978,0.9708574414253235,7.280109882354736
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,6,0.013425983488559723,0.12396702915430069,1.0023573637008667,0.755202054977417,0.9619231224060059,11.0
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,7,0.014933867380023003,0.1577659249305725,1.0027114152908325,0.6500539183616638,0.8341307640075684,248.97389221191406
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,8,0.030090881511569023,0.168389692902565,1.0057311058044434,0.6583385467529297,0.8145400285720825,247.0991668701172
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,9,0.008154936134815216,0.18660014867782593,1.0065383911132812,0.759240984916687,0.9539043307304382,12.0
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,10,0.016663433983922005,0.1261247992515564,1.0018775463104248,0.7196140885353088,0.9122698307037354,143.00917053222656
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,11,0.016154160723090172,0.16187408566474915,1.0022757053375244,0.7689834833145142,0.9737834930419922,7.0
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,12,0.05681629851460457,0.08213411271572113,1.001895546913147,0.67799973487854,0.9624141454696655,12.0
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,13,0.04828360304236412,0.012826219201087952,1.007190227508545,0.6475901007652283,0.8986044526100159,50.236839294433594
ESWW0070023_2,LoFTR + TPS Individual,Leaf ROI,0,14,0.029038479551672935,0.09596647322177887,1.0081766843795776,0.6170716285705566,0.8253118991851807,255.4778289794922
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,1,0.006930160336196423,0.041028764098882675,1.0091242790222168,0.7390526533126831,0.9555392265319824,12.369317054748535
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,2,0.016395995393395424,0.016743948683142662,1.0101218223571777,0.6082615852355957,0.8139789700508118,234.13671875
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,3,0.011570916511118412,0.18295572698116302,1.0043593645095825,0.7745212316513062,0.9668747782707214,7.0
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,4,0.018779225647449493,0.1127699688076973,1.0142287015914917,0.7172672152519226,0.9615363478660583,11.704699516296387
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,5,0.011446625925600529,0.15615510940551758,1.0027655363082886,0.7499355673789978,0.9708574414253235,7.280109882354736
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,6,0.013425983488559723,0.12396702915430069,1.0023573637008667,0.755202054977417,0.9619231224060059,11.0
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,7,0.014933867380023003,0.1577659249305725,1.0027114152908325,0.6500539183616638,0.8341307640075684,248.97389221191406
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,8,0.030090881511569023,0.168389692902565,1.0057311058044434,0.6583385467529297,0.8145400285720825,247.0991668701172
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,9,0.008154936134815216,0.18660014867782593,1.0065383911132812,0.759240984916687,0.9539043307304382,12.0
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,10,0.018272724002599716,-0.01659611240029335,1.0013805627822876,0.6528005003929138,0.8443137407302856,139.47909545898438
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,11,0.01662776805460453,0.060580041259527206,1.0017675161361694,0.7318068742752075,0.9383679032325745,15.81138801574707
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,12,0.05671288073062897,0.05750150978565216,1.0018950700759888,0.6688773036003113,0.9472095966339111,14.0
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,13,0.046666454523801804,-0.00263319443911314,1.0074832439422607,0.6316903233528137,0.8810021877288818,34.0
ESWW0070023_2,LoFTR + TPS Semi-Sequential,Leaf ROI,0,14,0.03088798187673092,0.03500833734869957,1.0057662725448608,0.6058622002601624,0.8268613815307617,256.0959777832031
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,1,0.008594438433647156,0.02575795166194439,1.0132747888565063,0.35988491773605347,0.9121214151382446,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,2,0.028308413922786713,0.1851600855588913,1.0265532732009888,0.32501187920570374,0.9106135368347168,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,3,0.028315037488937378,0.13782083988189697,1.0105822086334229,0.44850635528564453,0.9121633172035217,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,4,0.01531529612839222,0.16846099495887756,1.0186171531677246,0.48751235008239746,0.9121501445770264,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,5,0.027948174625635147,0.18772494792938232,1.0119091272354126,0.4695054888725281,0.9100001454353333,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,6,0.01229146495461464,0.11531652510166168,1.0229893922805786,0.33821403980255127,0.9114398956298828,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,7,0.01966431736946106,0.13773150742053986,1.0105594396591187,0.38931217789649963,0.9121639132499695,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,8,0.047329965978860855,0.0859299823641777,1.0072718858718872,0.3547585606575012,0.9119270443916321,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,9,0.02185562439262867,0.06605715304613113,1.0073020458221436,0.37143614888191223,0.9121281504631042,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,10,0.028664998710155487,0.07128646969795227,1.0084733963012695,0.3286074697971344,0.9121584296226501,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,11,0.031075846403837204,0.03930132836103439,1.0108650922775269,0.3143393397331238,0.9121006727218628,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,12,0.052322495728731155,0.02387283928692341,1.0071572065353394,0.3259657323360443,0.9121715426445007,65.6201171875
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,13,0.07822930067777634,0.02386060543358326,1.0062750577926636,0.2556852698326111,0.9116211533546448,66.0
ESWW0070023_3,Piecewise Affine,Leaf ROI,0,14,0.029435565695166588,0.03653072565793991,1.0051274299621582,0.31196948885917664,0.9119839072227478,65.76473236083984
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,1,0.007898490875959396,0.07664254307746887,1.0045055150985718,0.6275686621665955,0.9363856315612793,28.44292449951172
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,2,0.027557803317904472,0.06741901487112045,1.011644721031189,0.5886693596839905,0.9627929925918579,15.0
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,3,0.02668723650276661,0.08781466633081436,1.0048819780349731,0.6686117649078369,0.9756210446357727,8.0
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,4,0.014409362338483334,0.21812449395656586,1.0120103359222412,0.707466185092926,0.9762320518493652,8.0
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,5,0.02702960930764675,0.11458344012498856,1.0058575868606567,0.6731134653091431,0.9743120670318604,7.6157732009887695
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,6,0.01167028583586216,0.0973762795329094,1.0130679607391357,0.6211382150650024,0.9620765447616577,13.0
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,7,0.018387719988822937,0.03457099571824074,1.0047187805175781,0.6234305500984192,0.958135724067688,16.492422103881836
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,8,0.045892927795648575,0.07263880968093872,1.0036637783050537,0.6198214888572693,0.9520808458328247,17.0
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,9,0.020402168855071068,0.062045175582170486,1.0042476654052734,0.6475368738174438,0.9665877223014832,10.770329475402832
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,10,0.02744702436029911,0.06129472330212593,1.0046906471252441,0.6210304498672485,0.9561728835105896,13.0
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,11,0.028889574110507965,-0.017770178616046906,1.007860541343689,0.5894719958305359,0.9145186543464661,19.0
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,12,0.048648688942193985,0.05710197240114212,1.0036005973815918,0.5999286770820618,0.9031925201416016,44.92665481567383
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,13,0.06125211715698242,0.0073158275336027145,1.002687931060791,0.5292863249778748,0.8681826591491699,77.72771453857422
ESWW0070023_3,LoFTR + TPS Individual,Leaf ROI,0,14,0.025714801624417305,0.057951100170612335,1.0042126178741455,0.6072957515716553,0.918319582939148,31.013383865356445
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,1,0.007898490875959396,0.07664254307746887,1.0045055150985718,0.6275686621665955,0.9363856315612793,28.44292449951172
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,2,0.027557803317904472,0.06741901487112045,1.011644721031189,0.5886693596839905,0.9627929925918579,15.0
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,3,0.02668723650276661,0.08781466633081436,1.0048819780349731,0.6686117649078369,0.9756210446357727,8.0
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,4,0.014409362338483334,0.21812449395656586,1.0120103359222412,0.707466185092926,0.9762320518493652,8.0
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,5,0.02702960930764675,0.11458344012498856,1.0058575868606567,0.6731134653091431,0.9743120670318604,7.6157732009887695
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,6,0.01167028583586216,0.0973762795329094,1.0130679607391357,0.6211382150650024,0.9620765447616577,13.0
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,7,0.018387719988822937,0.03457099571824074,1.0047187805175781,0.6234305500984192,0.958135724067688,16.492422103881836
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,8,0.045892927795648575,0.07263880968093872,1.0036637783050537,0.6198214888572693,0.9520808458328247,17.0
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,9,0.020402168855071068,0.062045175582170486,1.0042476654052734,0.6475368738174438,0.9665877223014832,10.770329475402832
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,10,0.02744702436029911,0.06129472330212593,1.0046906471252441,0.6210304498672485,0.9561728835105896,13.0
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,11,0.028889574110507965,-0.017770178616046906,1.007860541343689,0.5894719958305359,0.9145186543464661,19.0
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,12,0.048648688942193985,0.05710197240114212,1.0036005973815918,0.5999286770820618,0.9031925201416016,44.92665481567383
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,13,0.07009214162826538,0.039633411914110184,1.003008246421814,0.566593587398529,0.8705365657806396,30.5941162109375
ESWW0070023_3,LoFTR + TPS Semi-Sequential,Leaf ROI,0,14,0.027410032227635384,0.007068490143865347,1.0021626949310303,0.5704442858695984,0.8969129323959351,36.93217086791992
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,1,0.004923076834529638,0.05996571108698845,1.0223057270050049,0.4305316209793091,0.9331405162811279,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,2,0.008982369676232338,0.0478634312748909,1.0090868473052979,0.4127974808216095,0.9329631328582764,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,3,0.01888955943286419,0.06681342422962189,1.0165691375732422,0.35465773940086365,0.9327928423881531,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,4,0.029770392924547195,0.07248915731906891,1.0121876001358032,0.38477352261543274,0.9330359101295471,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,5,0.018075628206133842,0.02324509248137474,1.0116294622421265,0.34345224499702454,0.9322861433029175,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,6,0.022844435647130013,0.04845366254448891,1.007988452911377,0.3708929121494293,0.930558979511261,252.0
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,7,0.014942810870707035,0.09879137575626373,1.009450912475586,0.510564923286438,0.8850764036178589,440.3118591308594
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,8,0.030996644869446754,0.018739938735961914,1.0083622932434082,0.3325471878051758,0.9318573474884033,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,9,0.030125243589282036,0.03137640282511711,1.0132259130477905,0.46920904517173767,0.9314499497413635,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,10,0.01548769325017929,0.021662428975105286,1.0078990459442139,0.39207619428634644,0.9065708518028259,191.15184020996094
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,11,0.015973374247550964,0.1226482167840004,1.0083132982254028,0.41009777784347534,0.9328931570053101,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,12,0.021766871213912964,0.03229930251836777,1.02253258228302,0.33628129959106445,0.9327672719955444,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,13,0.02720366045832634,0.04365383833646774,1.015865683555603,0.3265337347984314,0.9314246773719788,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,14,0.08753083646297455,0.04651243984699249,1.0277258157730103,0.2695140540599823,0.9330998659133911,59.0058479309082
ESWW0070023_4,Piecewise Affine,Leaf ROI,0,15,0.013962643221020699,0.022394446656107903,1.017855167388916,0.38098880648612976,0.9333037734031677,59.0058479309082
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,1,0.003254054579883814,0.17804822325706482,1.0216279029846191,0.7808700799942017,0.9470335841178894,9.0
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,2,0.00781834777444601,-0.005238441284745932,1.003214716911316,0.7477785348892212,0.9490290284156799,13.0
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,3,0.016841880977153778,0.09982471913099289,1.0118422508239746,0.7381516098976135,0.9622719287872314,8.0
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,4,0.027905408293008804,0.07461650669574738,1.0118809938430786,0.7312307357788086,0.941139280796051,12.649110794067383
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,5,0.015957439318299294,-0.011441467329859734,1.0036526918411255,0.7204940915107727,0.9376717209815979,11.0
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,6,0.020323004573583603,0.12376786768436432,1.0039762258529663,0.7526843547821045,0.9393492341041565,72.17340087890625
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,7,0.01437470130622387,0.18349897861480713,1.0026228427886963,0.7673553824424744,0.9034402370452881,132.73277282714844
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,8,0.028136970475316048,0.08973319828510284,1.006765604019165,0.7358938455581665,0.9599491953849792,10.198039054870605
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,9,0.02859707735478878,0.11856060475111008,1.0120081901550293,0.7606825232505798,0.9388844966888428,16.031219482421875
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,10,0.013513208366930485,0.1514369398355484,1.0046329498291016,0.7774389982223511,0.9694304466247559,9.486832618713379
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,11,0.013956247828900814,0.09864958375692368,1.0032333135604858,0.7398458123207092,0.9526166319847107,14.9249906539917
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,12,0.019193248823285103,0.08774710446596146,1.026877760887146,0.6724960803985596,0.8288098573684692,305.00341796875
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,13,0.024356253445148468,0.07182342559099197,1.0134366750717163,0.7171008586883545,0.9482863545417786,13.0
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,14,0.1053992509841919,0.03238563984632492,1.0148180723190308,0.6448920369148254,0.7202323079109192,442.4275817871094
ESWW0070023_4,LoFTR + TPS Individual,Leaf ROI,0,15,0.012905096635222435,-0.007073365617543459,1.0145326852798462,0.7187646627426147,0.9506447911262512,11.0
ESWW0070023_4,LoFTR + TPS Semi-Sequential,Leaf ROI,0,1,0.003254054579883814,0.17804822325706482,1.0216279029846191,0.7808700799942017,0.9470335841178894,9.0
ESWW0070023_4,LoFTR + TPS Semi-Sequential,Leaf ROI,0,2,0.00781834777444601,-0.005238441284745932,1.003214716911316,0.7477785348892212,0.9490290284156799,13.0
ESWW0070023_4,LoFTR + TPS Semi-Sequential,Leaf ROI,0,3,0.016841880977153778,0.09982471913099289,1.0118422508239746,0.7381516098976135,0.9622719287872314,8.0
ESWW0070023_4,LoFTR + TPS Semi-Sequential,Leaf ROI,0,4,0.027905408293008804,0.07461650669574738,1.0118809938430786,0.7312307357788086,0.941139280796051,12.649110794067383
ESWW0070023_4,LoFTR + TPS Semi-Sequential,Leaf ROI,0,5,0.015957439318299294,-0.011441467329859734,1.0036526918411255,0.7204940915107727,0.9376717209815979,11.0
ESWW0070023_4,LoFTR + TPS Semi-Sequential,Leaf ROI,0,6,0.020323004573583603,0.12376786768436432,1.0039762258529663,0.7526843547821045,0.9393492341041565,72.17340087890625
ESWW0070023_4,LoFTR + TPS Semi-Sequential,Leaf ROI,0,7,0.01437470130622387,0.18349897861480713,1.0026228427886963,0.7673553824424744,0.9034402370452881,132.73277282714844
ESWW0070023_4,LoFTR + TPS Semi-Sequential,Leaf ROI,0,8,0.028136970475316048,0.08973319828510284,1.006765604019165,0.7358938455581665,0.9599491953849792,10.198039054870605
