leaf_uid,registration_method,leaf_scale,pre_rotated,markers,warp_consistency,filtering_strategy,smoothing,fixed_image,moving_image,MSE,MAPE,NCC,MI,MI_Skimage,SSIM,IoU,Hausdorff
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,4,0.017277738079428673,115.97296905517578,0.35556742548942566,1.022104263305664,1.0647889938887707,0.5383170247077942,0.9276305437088013,160.11245727539062
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,5,0.005714208818972111,59.946693420410156,0.34515249729156494,1.0153623819351196,1.062337476459377,0.5717621445655823,0.9309107065200806,160.11245727539062
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,6,,,,,,,,
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,7,0.01048335712403059,76.26950073242188,0.26595965027809143,1.01054847240448,1.049435675779329,0.49678346514701843,0.926378607749939,160.11245727539062
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,8,0.009296313859522343,79.7920150756836,0.16360901296138763,1.0064806938171387,1.0435639363285756,0.4701373279094696,0.9086191058158875,160.07810974121094
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,9,0.013586129061877728,94.76250457763672,0.16259397566318512,1.006345510482788,1.0349121290134582,0.4612419009208679,0.9260016679763794,160.11245727539062
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,10,0.020426254719495773,105.19029998779297,0.11986938863992691,1.005785346031189,1.0327589330095308,0.40839439630508423,0.9294295907020569,160.15304565429688
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,11,0.04657942056655884,181.0254669189453,0.12921667098999023,1.006955623626709,1.0313301868646088,0.3779509365558624,0.920904278755188,160.11245727539062
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,12,0.022625895217061043,128.2972412109375,0.05938773229718208,1.002053141593933,1.025588186774573,0.36881929636001587,0.9262679815292358,160.15304565429688
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,13,0.02902497909963131,139.04437255859375,0.05252606049180031,1.0022671222686768,1.0239215805313175,0.36014309525489807,0.9119537472724915,160.11245727539062
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,14,0.04848284646868706,205.18930053710938,-0.0028087496757507324,1.002524971961975,1.0207098475575427,0.3080064058303833,0.8946846723556519,160.11245727539062
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,15,0.06647609919309616,241.52328491210938,-0.0015990802785381675,1.0042308568954468,1.017305449714522,0.30805397033691406,0.8331167697906494,273.4926452636719
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,16,0.05957464873790741,230.73890686035156,0.003266190877184272,1.0005874633789062,1.020441536386783,0.2978588938713074,0.8805322647094727,160.07810974121094
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,1,0.0050474414601922035,67.62068939208984,0.05449320003390312,1.0145000219345093,1.1149440841788725,0.5018023252487183,0.9547637104988098,29.0
ESWW0090106_2,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,2,0.004125580191612244,62.6124382019043,0.05778997018933296,1.0112310647964478,1.0980837232122205,0.4851054549217224,0.9617606997489929,21.0
